wordStem,wordFunction,value,pos
unsterblich,VAL,0.6,ADJ
immun,VAL,0.2,ADJ
ungeduldig,VAL,-0.4,ADJ
unvollkommen,VAL,-0.4,ADJ
wichtig,VAL,0.4,ADJ
auferlegen,VAL,-0.2,VERB
impotent,VAL,-0.4,ADJ
beeindrucken,VAL,0.6,VERB
inhaftieren,VAL,-0.4,VERB
verbessern,VAL,0.4,VERB
Verbesserung,VAL,0.4,NOUN
Unfähigkeit,VAL,-0.4,NOUN
Untätigkeit,VAL,-0.4,NOUN
unzureichend,VAL,-0.4,ADJ
unfähig,VAL,-0.4,ADJ
handlungsunfähig,VAL,-0.4,ADJ
inkompetent,VAL,-0.4,ADJ
rücksichtslos,VAL,-0.4,ADJ
Unannehmlichkeit,VAL,-0.4,NOUN
unangenehm,VAL,-0.4,ADJ
Zunahme,VAL,0.2,NOUN
erhöhen,VAL,0.2,VERB
unentschlossen,VAL,-0.4,ADJ
unverwüstlich,VAL,0.4,ADJ
Gleichgültigkeit,VAL,-0.4,NOUN
gleichgültig,VAL,-0.4,ADJ
entrüsten,VAL,-0.4,VERB
Empörung,VAL,-0.4,NOUN
indoktrinieren,VAL,-0.4,VERB
indoktriniert,VAL,-0.4,ADJ
unwirksam,VAL,-0.4,ADJ
vernarren,VAL,0.4,VERB
infizieren,VAL,-0.4,VERB
minderwertig,VAL,-0.4,ADJ
entzünden,VAL,-0.4,VERB
einflussreich,VAL,0.4,ADJ
Verletzung,VAL,-0.4,NOUN
hemmen,VAL,-0.2,VERB
Ungerechtigkeit,VAL,-0.4,NOUN
erneuern,VAL,0.2,VERB
innoviert,VAL,0.2,ADJ
Neuerung,VAL,0.2,NOUN
innovativ,VAL,0.4,ADJ
Inquisition,VAL,-0.4,NOUN
wahnsinnig,VAL,-0.4,ADJ
Unzurechnungsfähigkeit,VAL,-0.4,NOUN
unsicher,VAL,-0.4,ADJ
unsensibel,VAL,-0.4,ADJ
unempfindlich,VAL,-0.4,ADJ
unbedeutend,VAL,-0.4,ADJ
fade,VAL,-0.4,ADJ
fad,VAL,-0.4,ADJ
inspirieren,VAL,0.4,VERB
inspirierend,VAL,0.4,ADJ
Unversehrtheit,VAL,0.4,NOUN
Integrität,VAL,0.4,NOUN
intelligent,VAL,0.4,ADJ
intensiv,VAL,0.2,ADJ
Interesse,VAL,0.2,NOUN
interessieren,VAL,0.4,VERB
interessant,VAL,0.4,ADJ
befragen,VAL,-0.4,VERB
unterbrechen,VAL,-0.4,VERB
einschüchtern,VAL,-0.4,VERB
eingeschüchtert,VAL,-0.4,ADJ
Einschüchterung,VAL,-0.4,NOUN
verwickeln,VAL,0.4,VERB
Intrige,VAL,0.2,NOUN
unbesiegbar,VAL,0.4,ADJ
einladen,VAL,0.2,VERB
unverwundbar,VAL,0.4,ADJ
ironisch,VAL,-0.2,ADJ
Ironie,VAL,-0.2,NOUN
irrational,VAL,-0.2,ADJ
unwiderstehlich,VAL,0.4,ADJ
verantwortungslos,VAL,0.4,ADJ
unumkehrbar,VAL,-0.6,ADJ
reizen,VAL,-0.6,VERB
isolieren,VAL,-0.2,VERB
juckend,VAL,-0.4,ADJ
Esel,VAL,-0.8,NOUN
einsperren,VAL,-0.4,VERB
übermütig,VAL,0.4,ADJ
eifersüchtig,VAL,-0.4,ADJ
Juwel,VAL,0.2,NOUN
verbinden,VAL,0.2,VERB
Witz,VAL,0.4,NOUN
jovial,VAL,0.4,ADJ
Freude,VAL,0.6,NOUN
freudig,VAL,0.6,ADJ
nervös,VAL,-0.2,ADJ
rechtfertigen,VAL,0.4,VERB
töten,VAL,-0.8,VERB
Töten,VAL,-0.8,NOUN
Kind,VAL,0.4,NOUN
küssen,VAL,0.4,VERB
fehlen,VAL,-0.4,VERB
zurückbleiben,VAL,-0.2,VERB
lahm,VAL,-0.4,ADJ
Wahrzeichen,VAL,0.4,NOUN
lachen,VAL,0.2,VERB
starten,VAL,0.2,VERB
Gesetz,VAL,0.2,NOUN
Rechtsstreit,VAL,-0.4,NOUN
Rechtsstreitigkeit,VAL,-0.4,NOUN
faul,VAL,-0.4,ADJ
faulen,VAL,-0.4,VERB
durchgesickert,VAL,-0.2,ADJ
verlassen,VAL,-0.2,VERB
legal,VAL,0.2,ADJ
nachsichtig,VAL,0.2,ADJ
lethargisch,VAL,-0.4,ADJ
Lethargie,VAL,-0.4,NOUN
Lügner,VAL,-0.6,NOUN
verleumderisch,VAL,-0.4,ADJ
lügen,VAL,-0.4,VERB
Lebensretter,VAL,0.8,NOUN
unbeschwert,VAL,0.2,ADJ
mögen,VAL,0.4,VERB
Einschränkung,VAL,-0.2,NOUN
begrenzen,VAL,-0.2,VERB
Grenze,VAL,-0.2,NOUN
Begrenzung,VAL,-0.2,NOUN
streitig,VAL,-0.4,ADJ
Lobbyismus,VAL,-0.4,NOUN
Lobbyarbeit,VAL,-0.4,NOUN
einsam,VAL,-0.4,ADJ
Sehnsucht,VAL,-0.2,NOUN
Drohung,VAL,-0.2,NOUN
drohend,VAL,-0.2,ADJ
drohen,VAL,-0.2,VERB
baumeln,VAL,-0.2,VERB
lose,VAL,-0.6,ADJ
verlieren,VAL,-0.6,VERB
Verlierer,VAL,-0.6,NOUN
Verlust,VAL,-0.6,NOUN
liebenswert,VAL,0.6,ADJ
lieblich,VAL,0.6,ADJ
liebevoll,VAL,0.4,ADJ
niedrig,VAL,-0.2,ADJ
Loyalität,VAL,0.6,NOUN
lauern,VAL,-0.2,VERB
erfinden,VAL,-0.2,VERB
Wahnsinn,VAL,-0.6,NOUN
obligatorisch,VAL,-0.2,ADJ
manipulieren,VAL,-0.2,VERB
Manipulation,VAL,-0.2,NOUN
wunderbar,VAL,0.6,ADJ
wundervoll,VAL,0.6,ADJ
Meisterwerk,VAL,0.8,NOUN
Sache,VAL,0.2,NOUN
Angelegenheit,VAL,0.2,NOUN
ausreifen,VAL,0.4,VERB
ausgereift,VAL,0.4,ADJ
sinnvoll,VAL,0.4,ADJ
bedeutungslos,VAL,-0.4,ADJ
Medaille,VAL,0.6,NOUN
Mittelmäßigkeit,VAL,-0.6,NOUN
meditativ,VAL,0.2,ADJ
melancholisch,VAL,-0.4,ADJ
Barmherzigkeit,VAL,0.4,NOUN
fröhlich,VAL,0.6,ADJ
durcheinander,VAL,-0.4,ADJ
verpfuschen,VAL,-0.4,VERB
methodisch,VAL,0.4,ADJ
gedankenlos,VAL,-0.4,ADJ
wund,VAL,0.8,ADJ
Fröhlichkeit,VAL,0.6,NOUN
Unfug,VAL,-0.2,NOUN
Unglück,VAL,-0.4,NOUN
Fehlinformation,VAL,-0.4,NOUN
fehlinformiert,VAL,-0.4,ADJ
fehlinterpretiert,VAL,-0.4,ADJ
irreführen,VAL,-0.6,VERB
irreführend,VAL,-0.6,ADJ
Fehldarstellung,VAL,-0.4,NOUN
Falschdarstellung,VAL,-0.4,NOUN
verfehlen,VAL,-0.4,VERB
Irrtum,VAL,-0.4,NOUN
verwechseln,VAL,-0.4,VERB
missverstehen,VAL,-0.4,VERB
missverstanden,VAL,-0.4,ADJ
stöhnen,VAL,-0.4,VERB
verspotten,VAL,-0.4,VERB
spotten,VAL,-0.4,VERB
verhöhnen,VAL,-0.4,VERB
monopolisieren,VAL,-0.4,VERB
launisch,VAL,-0.2,ADJ
motivieren,VAL,0.2,VERB
Mord,VAL,-0.8,NOUN
Mörder,VAL,-0.8,NOUN
mörderisch,VAL,-0.6,ADJ
morden,VAL,-0.8,VERB
ermorden,VAL,-0.8,VERB
Mythos,VAL,-0.2,NOUN
Noob,VAL,-0.4,NOUN
naiv,VAL,-0.4,ADJ
natürlich,VAL,0.2,ADJ
bedürftig,VAL,-0.4,ADJ
negativ,VAL,-0.4,ADJ
Negativität,VAL,-0.4,NOUN
Vernachlässigung,VAL,-0.4,NOUN
vernachlässigen,VAL,-0.4,VERB
nett,VAL,0.6,ADJ
raffinieren,VAL,0.4,VERB
raffiniert,VAL,0.4,ADJ
Nigger,VAL,-1.0,NOUN
Neger,VAL,-1.0,NOUN
edel,VAL,0.4,ADJ
lärmen,VAL,-0.2,VERB
Neuling,VAL,-0.4,NOUN
berüchtigt,VAL,-0.4,ADJ
neuartig,VAL,0.4,ADJ
gefühllos,VAL,-0.2,ADJ
auslöschen,VAL,-0.4,VERB
ausradieren,VAL,-0.4,VERB
widerwärtig,VAL,-0.6,ADJ
obszön,VAL,-0.4,ADJ
besitzen,VAL,0.4,VERB
veralten,VAL,-0.4,VERB
Hindernis,VAL,-0.4,NOUN
eigensinnig,VAL,-0.4,ADJ
seltsam,VAL,-0.4,ADJ
Beleidiger,VAL,-0.4,NOUN
offline,VAL,-0.2,ADJ
unheilvoll,VAL,0.6,ADJ
Gelegenheit,VAL,0.4,NOUN
unterdrücken,VAL,-0.4,VERB
bedrückend,VAL,-0.4,ADJ
Optimismus,VAL,0.4,NOUN
optimistisch,VAL,0.4,ADJ
optionslos,VAL,-0.4,ADJ
Aufschrei,VAL,-0.4,NOUN
ausmanövriert,VAL,-0.4,ADJ
empört,VAL,-0.6,ADJ
aufsuchen,VAL,0.4,VERB
überragen,VAL,1.0,VERB
überragend,VAL,1.0,ADJ
überglücklich,VAL,0.8,ADJ
überlasten,VAL,-0.2,VERB
übersehen,VAL,-0.2,VERB
überreagieren,VAL,-0.4,VERB
überreagiert,VAL,-0.4,ADJ
Überreaktion,VAL,-0.4,NOUN
überverkauft,VAL,-0.4,ADJ
überverkaufen,VAL,-0.4,VERB
Übervereinfachung,VAL,-0.4,NOUN
übervereinfacht,VAL,-0.4,ADJ
Übertreibung,VAL,-0.4,NOUN
übergewichtig,VAL,-0.2,ADJ
Oxymoron,VAL,-0.2,NOUN
Panik,VAL,-0.6,NOUN
Paradies,VAL,0.6,NOUN
Paradox,VAL,-0.2,NOUN
begnadigen,VAL,0.4,VERB
Begnadigung,VAL,0.4,NOUN
passiv,VAL,-0.2,ADJ
erbärmlich,VAL,-0.4,ADJ
zahlen,VAL,-0.2,VERB
friedlich,VAL,0.4,ADJ
Strafe,VAL,-0.4,NOUN
nachdenklich,VAL,-0.2,ADJ
perfekt,VAL,0.6,ADJ
perfektionieren,VAL,0.4,VERB
Gefährdung,VAL,-0.4,NOUN
Meineid,VAL,-0.6,NOUN
Verursacher,VAL,-0.4,NOUN
perplex,VAL,-0.4,ADJ
Pessimismus,VAL,-0.4,NOUN
pessimistisch,VAL,-0.4,ADJ
versteinern,VAL,-0.4,VERB
phobisch,VAL,-0.4,ADJ
malerisch,VAL,0.4,ADJ
Anhäufung,VAL,-0.2,NOUN
pikiert,VAL,-0.4,ADJ
angepisst,VAL,-0.8,ADJ
besaufen,VAL,-0.8,VERB
besaoffen,VAL,-0.8,ADJ
pissen,VAL,-0.6,VERB
angepisst,VAL,-0.6,ADJ
bemitleiden,VAL,-0.2,VERB
spielerisch,VAL,0.4,ADJ
angenehm,VAL,0.6,ADJ
Vergnügen,VAL,0.6,NOUN
Gelassenheit,VAL,-0.4,NOUN
vergiften,VAL,-0.4,VERB
verschmutzen,VAL,-0.4,VERB
Verschmutzer,VAL,-0.4,NOUN
arm,VAL,-0.4,ADJ
belieben,VAL,0.6,VERB
beliebt,VAL,0.6,ADJ
positiv,VAL,0.4,ADJ
besitzergreifend,VAL,-0.4,ADJ
verschieben,VAL,-0.2,VERB
Armut,VAL,-0.2,NOUN
mächtig,VAL,0.4,ADJ
machtlos,VAL,-0.4,ADJ
beten,VAL,0.2,VERB
Problem,VAL,-0.4,NOUN
problematisch,VAL,-0.4,ADJ
vorbereiten,VAL,0.2,VERB
Druck,VAL,-0.2,NOUN
drängen,VAL,-0.4,VERB
verhindern,VAL,-0.2,VERB
Gefängnis,VAL,-0.4,NOUN
Gefangener,VAL,-0.4,NOUN
Gefangene,VAL,-0.4,NOUN
privilegiert,VAL,0.4,VERB
proaktiv,VAL,0.4,ADJ
Problem,VAL,-0.4,NOUN
Profiteur,VAL,-0.4,NOUN
Fortschritt,VAL,0.4,NOUN
herausragend,VAL,0.4,ADJ
Versprechen,VAL,0.2,NOUN
versprechen,VAL,0.2,VERB
fördern,VAL,0.2,VERB
befördern,VAL,0.2,VERB
Propaganda,VAL,-0.4,NOUN
Strafverfolgung,VAL,-0.2,NOUN
Aussicht,VAL,0.2,NOUN
wohlhabend,VAL,0.6,ADJ
schützen,VAL,0.2,VERB
protestieren,VAL,-0.4,VERB
Protest,VAL,-0.4,NOUN
stolz,VAL,0.4,ADJ
Stolz,VAL,0.4,NOUN
provozieren,VAL,-0.2,VERB
pseudowissenschaftlich,VAL,-0.6,ADJ
bestrafen,VAL,-0.4,VERB
strafen,VAL,-0.4,VERB
aufdringlich,VAL,-0.2,ADJ
fragwürdig,VAL,-0.4,ADJ
fragen,VAL,-0.2,VERB
rassistisch,VAL,-0.6,ADJ
Rassisten,VAL,-0.6,NOUN
Rassist,VAL,-0.6,NOUN
Rassistin,VAL,-0.6,NOUN
regnerisch,VAL,-0.2,ADJ
schimpfen,VAL,-0.6,VERB
Schimpfer,VAL,-0.6,NOUN
Schimpfwörter,VAL,-0.6,NOUN
Schimpfwort,VAL,-0.6,NOUN
Vergewaltiger,VAL,-0.8,NOUN
Vergewaltigung,VAL,0.4,NOUN
verzückt,VAL,0.4,ADJ
überstürzen,VAL,-0.4,VERB
ratifizieren,VAL,0.4,VERB
erreichen,VAL,0.2,VERB
Rebellion,VAL,-0.4,NOUN
Rezession,VAL,-0.4,NOUN
empfehlen,VAL,0.4,VERB
erlösen,VAL,0.4,VERB
bedauern,VAL,-0.4,VERB
frohlocken,VAL,0.8,VERB
frohlockend,VAL,0.8,ADJ
entspannen,VAL,0.4,VERB
entspannend,VAL,0.4,ADJ
unnachgiebig,VAL,-0.2,ADJ
erleichtern,VAL,0.4,VERB
erleichternd,VAL,0.4,ADJ
bemerkenswert,VAL,0.4,ADJ
Gewissensbisse,VAL,-0.4,NOUN
Gewissensbiss,VAL,-0.4,NOUN
abwehren,VAL,-0.2,VERB
retten,VAL,0.4,VERB
zurücktreten,VAL,-0.2,VERB
Rücktritt,VAL,-0.2,NOUN
beschließen,VAL,0.4,VERB
respektieren,VAL,0.4,VERB
verantwortlich,VAL,0.4,ADJ
reaktionsschnell,VAL,0.4,ADJ
ruhevoll,VAL,0.4,ADJ
ruhelos,VAL,-0.4,ADJ
wiederherstellen,VAL,0.2,VERB
einschränken,VAL,-0.4,VERB
Rückzug,VAL,-0.2,NOUN
Rache,VAL,-0.4,NOUN
rachsüchtig,VAL,-0.4,ADJ
wiederbeleben,VAL,0.4,VERB
reichen,VAL,0.4,VERB
lächerlich,VAL,-0.6,ADJ
rigoros,VAL,0.6,ADJ
Aufruhr,VAL,-0.4,NOUN
Unruhe,VAL,-0.4,NOUN
Risiko,VAL,-0.4,NOUN
Räuber,VAL,-0.4,NOUN
gewandet,VAL,-0.4,ADJ
ausrauben,VAL,-0.4,VERB
rauben,VAL,-0.4,VERB
robust,VAL,0.4,ADJ
Romantik,VAL,0.4,NOUN
ruinieren,VAL,-0.4,VERB
sabotieren,VAL,-0.4,VERB
traurig,VAL,-0.4,ADJ
hervorstechen,VAL,0.2,VERB
hervorstechend,VAL,0.2,ADJ
saftig,VAL,-0.2,ADJ
sarkastisch,VAL,-0.4,ADJ
zufrieden,VAL,0.4,ADJ
betragen,VAL,-0.4,VERB
skandalös,VAL,-0.6,ADJ
Skandal,VAL,-0.6,NOUN
Sündenbock,VAL,-0.4,NOUN
skeptisch,VAL,-0.4,ADJ
schaufeln,VAL,0.6,VERB
verachten,VAL,-0.4,VERB
schreien,VAL,-0.4,VERB
verkorksen,VAL,-0.6,VERB
verkorkst,VAL,-0.6,ADJ
Dreckskerl,VAL,-0.8,NOUN
aufrührerisch,VAL,-0.4,ADJ
verführen,VAL,-0.2,VERB
selbstbewusst,VAL,0.4,ADJ
selbsttäuschend,VAL,-0.4,ADJ
selbstsüchtig,VAL,-0.6,ADJ
Egoismus,VAL,-0.6,NOUN
streng,VAL,-0.4,ADJ
sexy,VAL,0.6,ADJ
Scham,VAL,-0.4,NOUN
beschämt,VAL,-0.4,ADJ
beschämend,VAL,-0.4,ADJ
teilen,VAL,0.2,VERB
zerschmettern,VAL,-0.4,VERB
Scheiße,VAL,-0.8,NOUN
Scheißer,VAL,-0.8,NOUN
bescheißen,VAL,-0.6,VERB
beschissen,VAL,-0.6,ADJ
schockiert,VAL,-0.4,VERB
schießen,VAL,-0.2,VERB
Kurzsichtigkeit,VAL,-0.4,NOUN
Knappheit,VAL,-0.4,NOUN
Engpässe,VAL,-0.4,NOUN
Spitzmaus,VAL,-0.8,NOUN
seufzen,VAL,-0.4,VERB
Bedeutung,VAL,0.2,NOUN
signifikant,VAL,0.2,ADJ
schweigen,VAL,-0.2,VERB
verschwiegen,VAL,-0.2,ADJ
albern,VAL,-0.2,ADJ
aufrichtig,VAL,0.4,ADJ
Aufrichtigkeit,VAL,0.4,NOUN
sündhaft,VAL,-0.6,ADJ
engstirnig,VAL,-0.4,ADJ
Skepsis,VAL,-0.4,NOUN
Skeptiker,VAL,-0.4,NOUN
zuschlagen,VAL,-0.4,VERB
Sklaverei,VAL,-0.6,NOUN
Schlaflosigkeit,VAL,-0.4,NOUN
glatt,VAL,0.4,ADJ
geschmeidig,VAL,0.4,ADJ
träge,VAL,-0.4,ADJ
Schlampe,VAL,-1.0,NOUN
schlau,VAL,0.4,ADJ
klügste,VAL,0.4,ADJ
klug,VAL,0.4,ADJ
schmieren,VAL,-0.4,VERB
Lächeln,VAL,0.4,NOUN
lächeln,VAL,0.4,VERB
lächelnd,VAL,0.4,ADJ
Smog,VAL,-0.4,NOUN
heimtückisch,VAL,-0.2,ADJ
brüskieren,VAL,-0.4,VERB
ernüchternd,VAL,0.2,ADJ
feierlich,VAL,-0.2,ADJ
solidarisch,VAL,0.4,ADJ
Solidarität,VAL,0.4,NOUN
Lösung,VAL,0.2,NOUN
lösen,VAL,0.2,VERB
Mistkerl,VAL,-1.0,NOUN
Kummer,VAL,-0.4,NOUN
kummervoll,VAL,-0.4,ADJ
Spam,VAL,-0.4,NOUN
Spammer,VAL,-0.6,NOUN
Spamming,VAL,-0.4,NOUN
Funke,VAL,0.2,NOUN
funken,VAL,0.6,VERB
funkeln,VAL,0.6,VERB
spekulativ,VAL,-0.4,ADJ
temperamentvoll,VAL,0.4,ADJ
geistlos,VAL,-0.4,ADJ
boshaft,VAL,-0.4,ADJ
prächtig,VAL,0.6,ADJ
rüstig,VAL,0.4,ADJ
stechen,VAL,-0.4,VERB
stabil,VAL,0.4,ADJ
abwürgen,VAL,-0.4,VERB
Hinhalten,VAL,-0.4,NOUN
hinhalten,val,-0.4,VERB
Durchhaltevermögen,VAL,0.4,NOUN
Ansturm,VAL,-0.4,NOUN
aufschrecken,VAL,-0.4,VERB
verhungern,VAL,-0.4,VERB
aushungern,VAL,-0.4,VERB
hungern,VAL,-0.4,VERB
unerschütterlich,VAL,0.4,ADJ
stehlen,VAL,-0.4,VERB
stereotypieren,VAL,-0.4,VERB
stereotypiert,VAL,-0.4,ADJ
erstickt,VAL,-0.2,ADJ
ersticken,VAL,-0.2,VERB
anregen,VAL,0.2,VERB
stimulieren,VAL,0.2,VERB
geizig,VAL,-0.4,ADJ
anhalten,VAL,-0.2,VERB
stoppen,VAL,-0.2,VERB
halten,VAL,-0.2,VERB
dringen,VAL,0.4,VERB
gerade,VAL,0.2,ADJ
sonderbar,VAL,-0.2,ADJ
erdrosseln,VAL,-0.4,VERB
Stärke,VAL,0.4,NOUN
stärken,VAL,0.4,VERB
gestresst,VAL,-0.4,ADJ
Stressor,VAL,-0.4,NOUN
Stress,VAL,-0.4,NOUN
anschlagen,VAL,-0.4,VERB
Streik,VAL,-0.2,NOUN
Streikende,VAL,-0.4,NOUN
stark,VAL,0.4,ADJ
Stärkste,VAL,0.4,NOUN
kämpfen,VAL,-0.4,VERB
hartnäckig,VAL,-0.4,ADJ
festfahren,VAL,-0.4,VERB
festgefahren,VAL,-0.4,ADJ
fassungslos,VAL,-0.4,ADJ
betäuben,VAL,-0.4,VERB
betäubend,VAL,-0.4,ADJ
erheblich,VAL,0.2,ADJ
substanziell,VAL,0.2,ADJ
subversiv,VAL,-0.4,ADJ
erfolgreich,VAL,0.4,ADJ
ätzen,VAL,-0.6,VERB
ätzend,VAL,-0.6,ADJ
leiden,VAL,-0.4,VERB
selbstmörderisch,VAL,-0.6,ADJ
Selbstmord,VAL,-0.8,NOUN
verklagen,VAL,-0.4,VERB
schmollen,VAL,-0.4,ADJ
Sonnenschein,VAL,0.4,NOUN
super,VAL,0.6,ADJ
überlegen,VAL,0.4,VERB
Unterstützer,VAL,0.2,NOUN
überleben,VAL,0.4,VERB
Überlebender,VAL,0.4,NOUN
verdächtig,VAL,-0.2,ADJ
verdächtigen,VAL,-0.2,VERB
suspendieren,VAL,-0.2,VERB
schwören,VAL,-0.4,VERB
süßen,VAL,0.4,VERB
süß,VAL,0.4,ADJ
flink,VAL,0.4,ADJ
zügig,VAL,0.4,ADJ
sympathisch,VAL,0.4,ADJ
Mitleid,VAL,0.4,NOUN
Träne,VAL,-0.4,NOUN
zärtlich,VAL,0.4,ADJ
anspannen,VAL,-0.4,VERB
anspannend,VAL,-0.4,ADJ
Spannung,VAL,-0.2,NOUN
schrecklich,VAL,-0.6,ADJ
terrorisieren,VAL,-0.6,VERB
danken,VAL,0.4,VERB
dornig,VAL,-0.4,ADJ
drohen,VAL,-0.4,VERB
bedrohen,VAL,-0.4,VERB
bedrohlich,VAL,-0.4,ADJ
vereiteln,VAL,-0.4,VERB
müde,VAL,-0.4,ADJ
Titten,VAL,-0.4,NOUN
tolerant,VAL,0.4,ADJ
zahnlos,VAL,-0.4,ADJ
Spitze,VAL,0.4,NOUN
zerreißen,VAL,-0.4,VERB
foltern,VAL,-0.8,VERB
totalitär,VAL,-0.4,ADJ
Totalitarismus,VAL,-0.4,NOUN
toutieren,VAL,-0.4,VERB
anpreisen,VAL,-0.4,VERB
Tragödie,VAL,-0.4,NOUN
tragisch,VAL,-0.4,ADJ
beschaulich,VAL,0.4,ADJ
Falle,VAL,-0.4,NOUN
fangen,VAL,-0.4,VERB
Trauma,VAL,-0.8,NOUN
traumatisch,VAL,-0.8,ADJ
Travestie,VAL,-0.4,NOUN
Verrat,VAL,-0.6,NOUN
verräterisch,VAL,-0.6,ADJ
Schatz,VAL,0.6,NOUN
zittern,VAL,-0.4,VERB
zitternd,VAL,-0.4,ADJ
austricksen,VAL,-0.4,VERB
Trickserei,VAL,-0.4,NOUN
triumphieren,VAL,0.8,VERB
triumphierend,VAL,0.8,ADJ
Triumph,VAL,0.8,NOUN
Mühe,VAL,-0.4,NOUN
wahrhaftig,VAL,0.4,ADJ
vertrauen,VAL,0.2,VERB
vertrauenswürdig,VAL,0.4,ADJ
Tumor,VAL,-0.4,NOUN
hässlich,VAL,-0.6,ADJ
inakzeptabel,VAL,-0.4,ADJ
unfassbar,VAL,-0.2,ADJ
unvoreingenommen,VAL,0.4,ADJ
unklar,VAL,-0.2,ADJ
unbehaglich,VAL,-0.4,ADJ
unbesorgt,VAL,-0.4,ADJ
unbestätigt,VAL,-0.2,VERB
unterschätzen,VAL,-0.2,VERB
untergraben,VAL,-0.4,VERB
unverdient,VAL,-0.4,ADJ
unerwünscht,VAL,-0.4,ADJ
unruhig,VAL,-0.4,ADJ
Arbeitslosigkeit,VAL,-0.4,NOUN
ungleich,VAL,-0.2,ADJ
unethisch,VAL,-0.4,ADJ
unfair,VAL,-0.4,ADJ
unkonzentriert,VAL,-0.4,ADJ
unerfüllt,VAL,-0.4,ADJ
ungesund,VAL,-0.4,ADJ
vereinigen,VAL,0.2,VERB
unbeeindruckt,VAL,-0.4,ADJ
unintelligent,VAL,-0.4,ADJ
einen,VAL,0.2,VERB
ungerecht,VAL,-0.4,ADJ
ungeliebt,VAL,-0.4,ADJ
unangepasst,VAL,0.2,ADJ
unmotiviert,VAL,-0.4,ADJ
unprofessionell,VAL,-0.4,ADJ
ungesichert,VAL,-0.4,ADJ
ungekünstelt,VAL,-0.4,ADJ
unbeständig,VAL,-0.4,ADJ
unaufhaltsam,VAL,0.4,ADJ
ungestützt,VAL,-0.4,ADJ
ungetrübt,VAL,0.4,ADJ
unwürdig,VAL,-0.4,ADJ
nützlich,VAL,0.4,ADJ
Nützlichkeit,VAL,0.4,NOUN
nutzlos,VAL,-0.4,ADJ
Unbrauchbarkeit,VAL,-0.4,NOUN
vage,VAL,-0.4,ADJ
validieren,VAL,0.2,VERB
validiert,VAL,0.2,ADJ
Verdikt,VAL,-0.2,NOUN
Urteil,VAL,-0.2,NOUN
bekräftigen,VAL,0.2,VERB
ärgerlich,VAL,-0.4,ADJ
vibrierend,VAL,0.6,ADJ
bösartig,VAL,-0.4,ADJ
opfern,VAL,-0.6,VERB
viktimisieren,VAL,-0.6,VERB
Opfer,VAL,-0.6,NOUN
wachsam,VAL,0.6,ADJ
schändlich,VAL,-0.6,ADJ
rehabilitieren,VAL,0.4,VERB
verstoßen,VAL,-0.4,VERB
gewalttätig,VAL,-0.6,ADJ
tugendhaft,VAL,0.4,ADJ
visionär,VAL,0.2,ADJ
Vision,VAL,0.2,NOUN
Vitalität,VAL,0.6,NOUN
Vitamin,VAL,0.2,NOUN
vitriolisch,VAL,-0.6,ADJ
wortgewaltig,VAL,-0.2,ADJ
Verletzlichkeit,VAL,-0.4,NOUN
verletzlich,VAL,-0.4,ADJ
Ausstieg,VAL,-0.4,NOUN
Aussteiger,VAL,-0.4,NOUN
Krieg,VAL,-0.8,NOUN
Kriegsführung,VAL,-0.8,NOUN
Wärme,VAL,0.4,NOUN0
Herzlichkeit,VAL,0.6,NOUN
warnen,VAL,-0.4,VERB
Warnung,VAL,-0.6,NOUN
verschwenden,VAL,-0.2,VERB
schwach,VAL,-0.4,ADJ
Schwäche,VAL,-0.4,NOUN
Reichtum,VAL,0.6,NOUN
willkommen,VAL,0.4,ADJ
begrüßen,VAL,0.4,VERB
Hure,VAL,-0.8,NOUN
verrucht,VAL,-0.4,ADJ
verwitwet,VAL,-0.2,ADJ
Bereitschaft,VAL,0.4,NOUN
Gewinner,VAL,0.8,NOUN
Gewinn,VAL,0.6,NOUN
wehmütig,VAL,-0.4,ADJ
jammervoll,VAL,-0.6,ADJ
jammern,VAL,-0.6,VERB
wunderbar,VAL,0.8,ADJ
abnutzen,VAL,-0.2,VERB
besorgt,VAL,-0.6,ADJ
Sorge,VAL,-0.6,NOUN
wertvoll,VAL,0.4,ADJ
wertlos,VAL,-0.4,ADJ
würdig,VAL,0.4,ADJ
zornig,VAL,-0.6,ADJ
Wrack,VAL,-0.4,NOUN
falsch,VAL,-0.4,ADJ
Unrecht,VAL,-0.4,NOUN
jugendlich,VAL,0.4,ADJ
eklig,VAL,0.4,ADJ
lecker,VAL,0.6,ADJ
Eiferer,VAL,-0.4,NOUN
