wordStem,wordFunction,value,pos
Neuerwerbung,VAL,0.5,NOUN
prägen,VAL,0.5,VERB
Hassliebe,VAL,0.5,NOUN
Wonne,VAL,1.0,NOUN
Arglist,VAL,-1.0,NOUN
bescheißen,VAL,-1.0,VERB
Nervenentzündung,VAL,-1.0,NOUN
Innovationspolitik,VAL,0.7,NOUN
Geldbuße,VAL,-1.0,NOUN
Boykott,VAL,-1.0,NOUN
Agententätigkeit,VAL,-0.7,NOUN
Nüchternheit,VAL,0.7,NOUN
protestieren,VAL,-1.0,VERB
Wahlbetrug,VAL,-1.0,NOUN
Quarantäne,VAL,-1.0,NOUN
Gemorde,VAL,-1.0,NOUN
Allgemeinwohl,VAL,1.0,NOUN
wohl_geformt,VAL,0.7,ADJ
Unterlegenheitsgefühl,VAL,-0.7,NOUN
Pflichtverletzung,VAL,-1.0,NOUN
Arbeitssucht,VAL,-1.0,NOUN
Rechtfertigung,VAL,0.7,NOUN
auffressen,VAL,-0.7,VERB
Verschönerung,VAL,0.5,NOUN
Eigenbrötelei,VAL,-0.5,NOUN
cholerischer_Anfall,VAL,-1.0,NOUN
gut_gelaunt,VAL,1.0,ADJ
Vermögen,VAL,0.7,NOUN
Trunksucht,VAL,-1.0,NOUN
Unverfälschtheit,VAL,0.7,NOUN
zittern,VAL,-0.7,VERB
Augenschmaus,VAL,1.0,NOUN
Neuansiedlung,VAL,1.0,NOUN
achten,VAL,0.7,VERB
Graus,VAL,-1.0,NOUN
Suchtverhalten,VAL,-1.0,NOUN
täuschen,VAL,-1.0,VERB
ausreizen,VAL,0.7,VERB
gewinnen,VAL,1.0,VERB
Neubeginn,VAL,0.5,NOUN
Unternehmensteuerreform,VAL,0.7,NOUN
Handelsembargo,VAL,-1.0,NOUN
verifizieren,VAL,1.0,VERB
unterschätzen,VAL,-0.7,VERB
Spielraum,VAL,0.7,NOUN
Nichteinhaltung,VAL,-0.5,NOUN
vorsorgen,VAL,1.0,VERB
Rehabilitierungskur,VAL,0.7,NOUN
drangsalieren,VAL,-1.0,VERB
Kauzigkeit,VAL,-0.7,NOUN
Neigung,VAL,0.7,NOUN
Hörsturz,VAL,-1.0,NOUN
Terrorismus,VAL,-1.0,NOUN
Terrorist,VAL,-1.0,NOUN
MKS,VAL,-1.0,NOUN
Schlappheit,VAL,-0.5,NOUN
Quetschung,VAL,-1.0,NOUN
Dünnhäutigkeit,VAL,-0.7,NOUN
Attentat,VAL,-1.0,NOUN
brummeln,VAL,-0.5,VERB
Rechtsfrieden,VAL,0.7,NOUN
kompromittieren,VAL,-1.0,VERB
aufblähen,VAL,-0.7,VERB
amüsieren,VAL,1.0,VERB
nachweinen,VAL,-1.0,VERB
versumpfen,VAL,-1.0,VERB
Landesverrat,VAL,-1.0,NOUN
Bewährung,VAL,0.7,NOUN
kotzen,VAL,-1.0,VERB
Wollust,VAL,-1.0,NOUN
Wohlstandsgefälle,VAL,-0.7,NOUN
Mittelohrentzündung,VAL,-1.0,NOUN
Gediegenheit,VAL,0.7,NOUN
erlauben,VAL,0.7,VERB
Bärendienst,VAL,1.0,NOUN
Unreife,VAL,-0.7,NOUN
grinsen,VAL,0.5,VERB
Beschiss,VAL,-1.0,NOUN
Protzerei,VAL,-1.0,NOUN
Tabellenaufstieg,VAL,0.5,NOUN
entspannen,VAL,1.0,VERB
Widernatürlichkeit,VAL,-0.7,NOUN
Lungentuberkulose,VAL,-1.0,NOUN
Bombenattentat,VAL,-1.0,NOUN
Kahlschlag,VAL,-1.0,NOUN
Penetranz,VAL,-1.0,NOUN
Gram,VAL,-1.0,NOUN
fremdtun,VAL,-0.7,VERB
Solidarität,VAL,1.0,NOUN
Zwangsläufigkeit,VAL,-0.7,NOUN
zusammenstauchen,VAL,-1.0,VERB
anöden,VAL,-0.7,VERB
ziemlich,INT,2.0,ADJ
Produktinnovation,VAL,1.0,NOUN
gedeihen,VAL,0.7,VERB
Aura,VAL,1.0,NOUN
Schockiertheit,VAL,-1.0,NOUN
Abkanzelung,VAL,-1.0,NOUN
Balkankrieg,VAL,-1.0,NOUN
berserkern,VAL,-1.0,VERB
Feindlichkeit,VAL,-1.0,NOUN
verachten,VAL,-1.0,VERB
Planungssicherheit,VAL,0.7,NOUN
bestechen,VAL,-1.0,VERB
Selbstbestimmungsrecht,VAL,1.0,NOUN
Unfreiwilligkeit,VAL,-0.7,NOUN
Aderlaß,VAL,-1.0,NOUN
Auftrieb,VAL,0.5,NOUN
germanisieren,VAL,-0.7,VERB
Reaktorsicherheit,VAL,1.0,NOUN
Kuraufenthalt,VAL,0.7,NOUN
Schleimbeutelentzündung,VAL,-1.0,NOUN
gut_betucht,VAL,0.5,ADJ
Irritieren,VAL,-0.7,NOUN
Schwung,VAL,0.5,NOUN
Vermählung,VAL,0.7,NOUN
Geschäftigkeit,VAL,0.5,NOUN
Kapitalerhöhung,VAL,0.5,NOUN
Hundebiss,VAL,-1.0,NOUN
Bestürzung,VAL,-1.0,NOUN
hinausschmeißen,VAL,-1.0,VERB
abrackern,VAL,-1.0,VERB
Spannung,VAL,0.7,NOUN
überordnen,VAL,0.5,VERB
Tötung,VAL,-1.0,NOUN
schmähen,VAL,-1.0,VERB
Herzenserguss,VAL,1.0,NOUN
Durchsetzungskraft,VAL,1.0,NOUN
Epilepsie,VAL,-1.0,NOUN
Ängstlichkeit,VAL,-0.7,NOUN
Eiserne_Hochzeit,VAL,0.7,NOUN
verzeihen,VAL,0.7,VERB
Schauer,VAL,-0.7,NOUN
Führungspersönlichkeit,VAL,0.7,NOUN
Vervollkommnung,VAL,1.0,NOUN
Verschwisterung,VAL,0.7,NOUN
Leichtfertigkeit,VAL,-0.5,NOUN
Maßregelung,VAL,-0.7,NOUN
bangen,VAL,-1.0,VERB
Abknallen,VAL,-1.0,NOUN
Eierstockentzündung,VAL,-1.0,NOUN
Gemeinschaftsgeist,VAL,1.0,NOUN
Wirtschaftsboykott,VAL,-1.0,NOUN
Aufschwung,VAL,1.0,NOUN
Arbeitserlaubnis,VAL,1.0,NOUN
Tablettenabhängigkeit,VAL,-1.0,NOUN
Verkalkung,VAL,-1.0,NOUN
Abtragung,VAL,-0.7,NOUN
verbünden,VAL,0.7,VERB
Langeweile,VAL,-0.7,NOUN
Liebesdienst,VAL,0.7,NOUN
Magengeschwür,VAL,-1.0,NOUN
Schulausbildung,VAL,1.0,NOUN
schnüffeln,VAL,-1.0,VERB
ankreiden,VAL,-0.7,VERB
Schuld,VAL,-1.0,NOUN
Reue,VAL,1.0,NOUN
getrennt_lebend,VAL,-0.7,ADJ
Phantomschmerz,VAL,-1.0,NOUN
Rücksichtslosigkeit,VAL,-1.0,NOUN
Augenwischerei,VAL,-0.7,NOUN
Schweinerei,VAL,-1.0,NOUN
Selbständigkeit,VAL,0.7,NOUN
ängstigen,VAL,-1.0,VERB
Witz,VAL,1.0,NOUN
foppen,VAL,-0.7,VERB
verzücken,VAL,1.0,VERB
Beinverletzung,VAL,-1.0,NOUN
Rivalität,VAL,-0.7,NOUN
Oberschenkelhalsbruch,VAL,-1.0,NOUN
ausweinen,VAL,-0.5,VERB
Rechtmäßigkeit,VAL,1.0,NOUN
Importverbot,VAL,-1.0,NOUN
Machtspiel,VAL,-0.7,NOUN
verbriefen,VAL,0.5,VERB
Schonungslosigkeit,VAL,-1.0,NOUN
Fälschen,VAL,-1.0,NOUN
Todesangst,VAL,-1.0,NOUN
Urlaubsvergnügen,VAL,0.7,NOUN
Heroinabhängigkeit,VAL,-1.0,NOUN
gegenüber_treten,VAL,0.5,VERB
Spionage,VAL,-1.0,NOUN
Spion,VAL,-1.0,NOUN
Eßsucht,VAL,-1.0,NOUN
Aids,VAL,-1.0,NOUN
Luftreinhaltung,VAL,1.0,NOUN
Säuglingssterberate,VAL,-1.0,NOUN
sensibilisieren,VAL,1.0,VERB
lügen,VAL,-1.0,VERB
Reizwort,VAL,-0.7,NOUN
Inplausibilität,VAL,-0.7,NOUN
Unnatürlichkeit,VAL,-0.7,NOUN
Lächerlichkeit,VAL,-1.0,NOUN
Gebundenheit,VAL,-0.5,NOUN
brummen,VAL,-0.5,VERB
Maßgenauigkeit,VAL,0.7,NOUN
Entziehungskur,VAL,0.7,NOUN
Kriegsgefangenschaft,VAL,-1.0,NOUN
unterliegen,VAL,-0.5,VERB
dringen,VAL,-0.7,VERB
Trost,VAL,1.0,NOUN
Begeisterungsfähigkeit,VAL,1.0,NOUN
Befriedung,VAL,0.7,NOUN
Restaurierung,VAL,0.7,NOUN
Verdauungsstörung,VAL,-0.7,NOUN
strapazieren,VAL,-0.7,VERB
Entschuldigung,VAL,0.7,NOUN
herbeiwünschen,VAL,0.5,VERB
Infektionskrankheit,VAL,-1.0,NOUN
Unvertretbarkeit,VAL,-0.7,NOUN
erheitern,VAL,1.0,VERB
Ruhe,VAL,0.7,NOUN
ausruhen,VAL,0.7,VERB
Exitenzkrise,VAL,-1.0,NOUN
Seelenverwandtschaft,VAL,0.7,NOUN
propagieren,VAL,1.0,VERB
Meuchelmord,VAL,-1.0,NOUN
verdächtigen,VAL,-0.7,VERB
Kriegsgräuel,VAL,-1.0,NOUN
Festigung,VAL,0.7,NOUN
Glanz,VAL,1.0,NOUN
auflehnen,VAL,-1.0,VERB
kriechen,VAL,-0.5,VERB
Sich-wohl-Fühlen,VAL,1.0,NOUN
verkalkulieren,VAL,-1.0,VERB
Scharm,VAL,1.0,NOUN
Gleichstellung,VAL,1.0,NOUN
Venia_legendi,VAL,1.0,NOUN
miesmachen,VAL,-1.0,VERB
Waffengewalt,VAL,-1.0,NOUN
Amtsmissbrauch,VAL,-1.0,NOUN
Zahnhalsentzündung,VAL,-1.0,NOUN
Mut,VAL,1.0,NOUN
Umweltfeindlichkeit,VAL,-1.0,NOUN
niederdrücken,VAL,-1.0,VERB
Scharmützel,VAL,-0.7,NOUN
zweifeln,VAL,-0.5,VERB
entgegenhalten,VAL,-0.5,VERB
promoviert_werden,VAL,0.7,VERB
Immunschwächekrankheit,VAL,-1.0,NOUN
Keuchhusten,VAL,-1.0,NOUN
herabsetzen,VAL,-1.0,VERB
Brauchbarkeit,VAL,0.7,NOUN
genieren,VAL,-0.5,VERB
Darmkrebs,VAL,-1.0,NOUN
fluchen,VAL,-1.0,VERB
degagieren,VAL,0.5,VERB
Vertrauenswürdigkeit,VAL,1.0,NOUN
Lob,VAL,1.0,NOUN
keuchen,VAL,-0.5,VERB
absterben,VAL,-1.0,VERB
Sklavenarbeit,VAL,-1.0,NOUN
begütigen,VAL,1.0,VERB
Mief,VAL,-0.5,NOUN
Schulden,VAL,-0.7,NOUN
abschürfen,VAL,-0.7,VERB
hassen,VAL,-1.0,VERB
Charakterstärke,VAL,1.0,NOUN
Kinderkrankheit,VAL,-1.0,NOUN
entschädigen,VAL,0.7,VERB
Frevel,VAL,-1.0,NOUN
Schläge,VAL,-1.0,NOUN
Wirbel,VAL,-0.5,NOUN
Befreiungskampf,VAL,-0.7,NOUN
göbeln,VAL,-1.0,VERB
Entführung,VAL,-1.0,NOUN
Verfassungsreform,VAL,0.7,NOUN
Ernüchterung,VAL,-1.0,NOUN
Ratifizierung,VAL,0.7,NOUN
Lähmung,VAL,-1.0,NOUN
Wohlstand,VAL,1.0,NOUN
Mißbildung,VAL,-1.0,NOUN
Alkoholeinfluss,VAL,-1.0,NOUN
Duckmäusertum,VAL,-1.0,NOUN
prädikatisieren,VAL,0.7,VERB
Minderwertigkeitskomplex,VAL,-1.0,NOUN
verpäppeln,VAL,0.5,VERB
Fußpilz,VAL,-0.7,NOUN
tabuieren,VAL,-0.7,VERB
Selbstdisziplin,VAL,0.7,NOUN
ausmustern,VAL,-0.5,VERB
Ballerei,VAL,-1.0,NOUN
danksagen,VAL,0.7,VERB
fingieren,VAL,-1.0,VERB
Grazie,VAL,1.0,NOUN
fertigmachen,VAL,-0.7,VERB
Karriereleiter,VAL,1.0,NOUN
Gnade,VAL,1.0,NOUN
Steuerdelikt,VAL,-1.0,NOUN
belügen,VAL,-1.0,VERB
Zahnfäule,VAL,-1.0,NOUN
Sühne,VAL,0.7,NOUN
verpönen,VAL,-1.0,VERB
Agrarreform,VAL,0.7,NOUN
Fürsorglichkeit,VAL,1.0,NOUN
Aufstand,VAL,-1.0,NOUN
schade,VAL,-0.7,ADJ
weiterempfehlen,VAL,0.7,VERB
weiterzuempfehlen,VAL,0.7,ADJ
fesseln,VAL,-0.7,VERB
Erfolglosigkeit,VAL,-0.7,NOUN
Gespött,VAL,-1.0,NOUN
nützen,VAL,0.7,VERB
Extremisten,VAL,-1.0,NOUN
Mittelmäßigkeit,VAL,-0.7,NOUN
Sakrileg,VAL,-1.0,NOUN
Impotenz,VAL,-1.0,NOUN
Zorn,VAL,-1.0,NOUN
Doping,VAL,-1.0,NOUN
reflektieren,VAL,0.7,VERB
mögen,VAL,1.0,VERB
verpassen,VAL,-0.5,VERB
Vorspiegelung,VAL,-0.7,NOUN
Widerwille,VAL,-0.7,NOUN
vortäuschen,VAL,-0.7,VERB
konterkarieren,VAL,-1.0,VERB
wurmen,VAL,-0.5,VERB
veralbern,VAL,-0.5,VERB
harmonisieren,VAL,0.5,VERB
Unruhe,VAL,-0.7,NOUN
Schusswunde,VAL,-1.0,NOUN
Gefahrenpotential,VAL,-1.0,NOUN
metastasieren,VAL,-1.0,VERB
Radikalkur,VAL,-0.7,NOUN
Optimismus,VAL,1.0,NOUN
Bündnistreue,VAL,0.5,NOUN
Superstimmung,VAL,1.0,NOUN
herausekeln,VAL,-1.0,VERB
mühen,VAL,0.7,VERB
Altersschwäche,VAL,-0.7,NOUN
Charisma,VAL,1.0,NOUN
fallenlassen,VAL,-0.7,VERB
kriminalisieren,VAL,-1.0,VERB
Eskalation,VAL,-1.0,NOUN
Hauterkrankung,VAL,-1.0,NOUN
Zukunftsangst,VAL,-1.0,NOUN
Vertuschung,VAL,-0.7,NOUN
freigeben,VAL,0.5,VERB
schummeln,VAL,-0.7,VERB
abschwellen,VAL,0.7,VERB
Tumult,VAL,-1.0,NOUN
Kostbarkeit,VAL,1.0,NOUN
Müllbeseitigung,VAL,-1.0,NOUN
Altlastensanierung,VAL,0.5,NOUN
Gotteslästerung,VAL,-1.0,NOUN
entgegentreten,VAL,0.7,VERB
aufputschen,VAL,0.7,VERB
Haftentlassung,VAL,1.0,NOUN
Rappel,VAL,-1.0,NOUN
beehren,VAL,1.0,VERB
geistig_behindert,VAL,-1.0,ADJ
blödeln,VAL,-0.5,VERB
dürsten,VAL,-0.7,VERB
Drogenlieferung,VAL,-1.0,NOUN
marginalisieren,VAL,-1.0,VERB
besser_stellen,VAL,0.7,VERB
Strafmaßnahme,VAL,-1.0,NOUN
beurlauben,VAL,-0.7,VERB
Beibehalten,VAL,0.5,NOUN
Moralität,VAL,1.0,NOUN
Takt,VAL,0.7,NOUN
abschließen,VAL,0.5,VERB
Neubereifung,VAL,0.5,NOUN
mythologisieren,VAL,-0.5,VERB
Mückenstich,VAL,-0.5,NOUN
Händel,VAL,-0.7,NOUN
zufrieden_sein,VAL,1.0,VERB
Zweckmäßigkeit,VAL,0.7,NOUN
Schmerzattacke,VAL,-1.0,NOUN
Empfindsamkeit,VAL,0.7,NOUN
Muffe,VAL,-0.7,NOUN
verfolgen,VAL,-0.7,VERB
Anlagebetrug,VAL,-1.0,NOUN
Ikonoklasmus,VAL,-1.0,NOUN
Judenmord,VAL,-1.0,NOUN
Männerfreundschaft,VAL,0.7,NOUN
Nervenstärke,VAL,1.0,NOUN
Parteienverdrossenheit,VAL,-1.0,NOUN
Bekümmernis,VAL,-1.0,NOUN
Glück,VAL,1.0,NOUN
Weltfrieden,VAL,1.0,NOUN
Untreue,VAL,-1.0,NOUN
Missbrauch,VAL,-1.0,NOUN
Traumreise,VAL,0.7,NOUN
misshandeln,VAL,-1.0,VERB
Kaltschnäuzigkeit,VAL,-1.0,NOUN
Vertragstreue,VAL,0.7,NOUN
neiden,VAL,-1.0,VERB
Arglistigkeit,VAL,-1.0,NOUN
strafen,VAL,-1.0,VERB
bestreiten,VAL,-0.7,VERB
Militarisierung,VAL,-1.0,NOUN
bejubeln,VAL,1.0,VERB
einwenden,VAL,-0.5,VERB
Ausbleiben,VAL,-0.7,NOUN
berichtigen,VAL,0.5,VERB
Feindschaft,VAL,-1.0,NOUN
Fassungslosigkeit,VAL,-1.0,NOUN
Krawall,VAL,-1.0,NOUN
Trübsinnigkeit,VAL,-1.0,NOUN
Verdrossenheit,VAL,-1.0,NOUN
Beilegung,VAL,1.0,NOUN
Unfreundlichkeit,VAL,-1.0,NOUN
Vormacht,VAL,-1.0,NOUN
Schwesterlichkeit,VAL,1.0,NOUN
verhätscheln,VAL,-0.7,VERB
Raffinement,VAL,1.0,NOUN
Bombardierung,VAL,-1.0,NOUN
Kulturschatz,VAL,1.0,NOUN
Schauder,VAL,-0.7,NOUN
Gegenliebe,VAL,1.0,NOUN
verletzen,VAL,-1.0,VERB
versteifen,VAL,-0.7,VERB
Entgeisterung,VAL,-1.0,NOUN
Fehlkalkulation,VAL,-0.7,NOUN
Wechselbad,VAL,-0.5,NOUN
Ausnutzen,VAL,-1.0,NOUN
Desinteresse,VAL,-0.7,NOUN
Heroinmißbrauch,VAL,-1.0,NOUN
Unglück,VAL,-1.0,NOUN
auseinander_leben,VAL,-0.7,VERB
Impetus,VAL,0.7,NOUN
Hochstimmung,VAL,1.0,NOUN
kaltstellen,VAL,-1.0,VERB
schaden,VAL,-1.0,VERB
Duell,VAL,-0.7,NOUN
Erkrankung,VAL,-1.0,NOUN
hoch_begabt,VAL,1.0,ADJ
Abschuss,VAL,-0.7,NOUN
Naturschutzaktion,VAL,1.0,NOUN
Koalitionsstreit,VAL,-0.7,NOUN
Konsumrausch,VAL,-1.0,NOUN
Vietnamkrieg,VAL,-1.0,NOUN
Schuppenflechte,VAL,-0.7,NOUN
Wortgefecht,VAL,-0.7,NOUN
Störfaktor,VAL,-1.0,NOUN
herwünschen,VAL,0.7,VERB
Zahnkrankheit,VAL,-1.0,NOUN
Rationalisierung,VAL,-1.0,NOUN
Bewußtlosigkeit,VAL,-1.0,NOUN
verundeutlichen,VAL,-1.0,VERB
Verstümmelung,VAL,-1.0,NOUN
Bürgerfreundlichkeit,VAL,0.5,NOUN
Erschöpfungssyndrom,VAL,-1.0,NOUN
zustimmen,VAL,0.5,VERB
dahinleben,VAL,-0.7,VERB
Sexsucht,VAL,-1.0,NOUN
Arbeitsunfähigkeit,VAL,-1.0,NOUN
Hinfälligkeit,VAL,-0.5,NOUN
Erregbarkeit,VAL,-0.7,NOUN
Tierliebe,VAL,0.7,NOUN
dominieren,VAL,0.5,VERB
aufmucken,VAL,-1.0,VERB
Betrug,VAL,-1.0,NOUN
zeihen,VAL,-1.0,VERB
fertig_machen,VAL,-1.0,VERB
Kokainabhangigkeit,VAL,-1.0,NOUN
Agoraphobie,VAL,-1.0,NOUN
Blumenpracht,VAL,0.7,NOUN
Bosheit,VAL,-1.0,NOUN
Ermordung,VAL,-1.0,NOUN
Senge,VAL,-0.7,NOUN
Abkapselung,VAL,-0.7,NOUN
Selbstbestimmung,VAL,1.0,NOUN
Anteilnahme,VAL,1.0,NOUN
nobilitieren,VAL,0.7,VERB
beanspruchen,VAL,-0.5,VERB
Hautabschürfung,VAL,-0.7,NOUN
Sprechstörung,VAL,-1.0,NOUN
Gefängnishaft,VAL,-1.0,NOUN
Unheilbarkeit,VAL,-1.0,NOUN
Arretierung,VAL,-0.7,NOUN
Schizophrenie,VAL,-1.0,NOUN
Regungslosigkeit,VAL,-1.0,NOUN
Lehrerausbildung,VAL,0.5,NOUN
zerfallen,VAL,-1.0,VERB
Bleiben,VAL,0.7,NOUN
Atomkrieg,VAL,-1.0,NOUN
sponsern,VAL,0.7,VERB
garantieren,VAL,0.7,VERB
Frühwarnsystem,VAL,0.7,NOUN
Unvollkommenheit,VAL,-0.7,NOUN
Meineid,VAL,-1.0,NOUN
Ungetrübtheit,VAL,0.7,NOUN
sitzenbleiben,VAL,-0.7,VERB
Stellungskrieg,VAL,-1.0,NOUN
Schnupfen,VAL,-0.5,NOUN
Rache,VAL,-1.0,NOUN
wimmern,VAL,-1.0,VERB
Pollenallergie,VAL,-1.0,NOUN
Firmengründung,VAL,0.5,NOUN
anbiedern,VAL,-1.0,VERB
bestätigen,VAL,0.5,VERB
Höflichkeitsbesuch,VAL,0.5,NOUN
Konservierung,VAL,0.5,NOUN
rauspfeffern,VAL,-0.7,VERB
Müllverbrennung,VAL,-0.7,NOUN
Frühlingsgefühle,VAL,1.0,NOUN
Hörbehinderung,VAL,-1.0,NOUN
Schreikrampf,VAL,-1.0,NOUN
nacheifern,VAL,0.5,VERB
aufarbeiten,VAL,0.7,VERB
Weiterverwendung,VAL,0.7,NOUN
Massenvernichtung,VAL,-1.0,NOUN
Diabetes_mellitus,VAL,-1.0,NOUN
Fairneß,VAL,1.0,NOUN
schmarotzern,VAL,-1.0,VERB
Seelenlosigkeit,VAL,-1.0,NOUN
Gedächtnisschwund,VAL,-1.0,NOUN
vorschreiben,VAL,-0.7,VERB
grimassieren,VAL,-0.5,VERB
murren,VAL,-0.7,VERB
ausstoßen,VAL,-1.0,VERB
Pseudokrupp,VAL,-1.0,NOUN
devitalisieren,VAL,-0.7,VERB
belustigen,VAL,1.0,VERB
bewundern,VAL,1.0,VERB
verfälschen,VAL,-1.0,VERB
Blickfang,VAL,0.7,NOUN
Unwille,VAL,-0.7,NOUN
Tatendrang,VAL,1.0,NOUN
bezirzen,VAL,1.0,VERB
Vertrauensverlust,VAL,-1.0,NOUN
Firmenspionage,VAL,-1.0,NOUN
Handverletzung,VAL,-1.0,NOUN
Trug,VAL,-1.0,NOUN
dressieren,VAL,-0.7,VERB
Innigkeit,VAL,1.0,NOUN
Verliebtheit,VAL,1.0,NOUN
abspeisen,VAL,-1.0,VERB
Medikamentenkonsum,VAL,-0.7,NOUN
Geltungssucht,VAL,-1.0,NOUN
Entfaltungsmöglichkeit,VAL,0.7,NOUN
Leuchtkraft,VAL,0.7,NOUN
Autarkie,VAL,0.7,NOUN
Endlichkeit,VAL,-0.7,NOUN
Erbitterung,VAL,-1.0,NOUN
Rheuma,VAL,-1.0,NOUN
Spießrutenlaufen,VAL,-0.5,NOUN
Urlaubsgenuss,VAL,1.0,NOUN
schäumen,VAL,-0.7,VERB
Geräuschkulisse,VAL,-0.5,NOUN
verdorren,VAL,-0.5,VERB
Schleudertrauma,VAL,-1.0,NOUN
Mitmenschlichkeit,VAL,1.0,NOUN
Deformierung,VAL,-1.0,NOUN
Heulkrampf,VAL,-1.0,NOUN
Neuentwicklung,VAL,0.7,NOUN
übel_nehmen,VAL,-1.0,VERB
Esprit,VAL,1.0,NOUN
Trotzreaktion,VAL,-1.0,NOUN
Persönlichkeitsspaltung,VAL,-1.0,NOUN
Paradoxie,VAL,-1.0,NOUN
Zufälligkeit,VAL,-0.7,NOUN
Wissbegierde,VAL,0.5,NOUN
Lehrbefähigung,VAL,0.7,NOUN
Heimatlosigkeit,VAL,-0.7,NOUN
Allmacht,VAL,0.7,NOUN
zuwider_sein,VAL,-0.7,VERB
Zeckenstich,VAL,-1.0,NOUN
Präzision,VAL,1.0,NOUN
Ausrotten,VAL,-1.0,NOUN
Todsünde,VAL,-0.7,NOUN
befallen,VAL,-0.7,VERB
Wundrose,VAL,-1.0,NOUN
Appeal,VAL,1.0,NOUN
kümmern,VAL,0.7,VERB
missionieren,VAL,0.5,VERB
Publikumsgunst,VAL,0.7,NOUN
Noblesse,VAL,1.0,NOUN
tabuisieren,VAL,-0.7,VERB
Fehlerursache,VAL,-0.5,NOUN
Gardinenpredigt,VAL,-1.0,NOUN
Erbarmunslosigkeit,VAL,-1.0,NOUN
Lobpreisung,VAL,1.0,NOUN
Militärschlag,VAL,-1.0,NOUN
Fleischwunde,VAL,-1.0,NOUN
Gefühlstiefe,VAL,0.7,NOUN
anekeln,VAL,-1.0,VERB
widerstehen,VAL,1.0,VERB
Volksverhetzung,VAL,-1.0,NOUN
Gemeinschaftsfähigkeit,VAL,0.5,NOUN
grämen,VAL,-1.0,VERB
habilitieren,VAL,0.7,VERB
krakeelen,VAL,-1.0,VERB
Transparenz,VAL,0.5,NOUN
berechtigen,VAL,0.7,VERB
Unglaubwürdigkeit,VAL,-1.0,NOUN
Massenschlägerei,VAL,-1.0,NOUN
Unrecht,VAL,-1.0,NOUN
herunterstufen,VAL,-0.5,VERB
Förderprogramm,VAL,0.7,NOUN
Bewusstseinsstörung,VAL,-1.0,NOUN
Falschaussage,VAL,-1.0,NOUN
Zigarettenabhängigkeit,VAL,-1.0,NOUN
verzweifeln,VAL,-1.0,VERB
ausspannen,VAL,0.7,VERB
diskriminieren,VAL,-1.0,VERB
Schlampigkeit,VAL,-1.0,NOUN
Vorherrschaft,VAL,-1.0,NOUN
Atemnot,VAL,-1.0,NOUN
anfahren,VAL,-0.7,VERB
Dämonisierung,VAL,-1.0,NOUN
Humor,VAL,1.0,NOUN
Ausdauer,VAL,0.7,NOUN
freien,VAL,0.5,VERB
Hysterie,VAL,-1.0,NOUN
Nepotismus,VAL,-0.7,NOUN
mopsen,VAL,-0.7,VERB
Hochzeitsreise,VAL,0.7,NOUN
Mauschelei,VAL,-0.7,NOUN
abstreiten,VAL,-0.7,VERB
Abschätzigkeit,VAL,-1.0,NOUN
Bodenreform,VAL,0.7,NOUN
Betriebsgenehmigung,VAL,0.5,NOUN
Anbiederung,VAL,-0.7,NOUN
autorisieren,VAL,0.5,VERB
Blutvergiftung,VAL,-1.0,NOUN
Kieferbruch,VAL,-1.0,NOUN
Hautkrebs,VAL,-1.0,NOUN
Landreform,VAL,0.7,NOUN
Abfälligkeit,VAL,-1.0,NOUN
Gaudi,VAL,1.0,NOUN
Sanftmut,VAL,1.0,NOUN
regenerieren,VAL,0.7,VERB
einlullen,VAL,-1.0,VERB
Agonie,VAL,-1.0,NOUN
versüßen,VAL,0.7,VERB
Lachen,VAL,1.0,NOUN
Menschenhandel,VAL,-1.0,NOUN
Augenkrankheit,VAL,-1.0,NOUN
Blasenstein,VAL,-1.0,NOUN
lustig_machen,VAL,-1.0,VERB
Arbeitsplatzverlust,VAL,-1.0,NOUN
Abschiebung,VAL,-1.0,NOUN
mitbestimmen,VAL,0.7,VERB
Komfort,VAL,0.7,NOUN
Meinungsfreiheit,VAL,1.0,NOUN
Erfolg_versprechend,VAL,0.7,ADJ
Taubheit,VAL,-1.0,NOUN
Vielseitigkeit,VAL,0.7,NOUN
Ohrenweh,VAL,-1.0,NOUN
anstacheln,VAL,-1.0,VERB
Eliminierung,VAL,-1.0,NOUN
hudeln,VAL,-1.0,VERB
Pressefreiheit,VAL,1.0,NOUN
Blindheit,VAL,-1.0,NOUN
Körperverletzung,VAL,-1.0,NOUN
Antrieb,VAL,0.7,NOUN
ertragen,VAL,0.7,VERB
Gleichgültigkeit,VAL,-1.0,NOUN
Fehlbildung,VAL,-1.0,NOUN
neurotisieren,VAL,-0.7,VERB
haushalten,VAL,0.7,VERB
Ausnutzung,VAL,-1.0,NOUN
peinigen,VAL,-1.0,VERB
Gesetzesreform,VAL,0.5,NOUN
Zank,VAL,-0.7,NOUN
Renovierung,VAL,0.5,NOUN
Süße,VAL,0.7,NOUN
entgleisen,VAL,-1.0,VERB
beschwichtigen,VAL,1.0,VERB
Alkoholismus,VAL,-1.0,NOUN
Fehlerlosigkeit,VAL,1.0,NOUN
nachhaken,VAL,0.5,VERB
Gewißheit,VAL,1.0,NOUN
vorliebnehmen,VAL,-0.5,VERB
Ohnmachtsgefühl,VAL,-1.0,NOUN
einwickeln,VAL,-0.5,VERB
Einzigartigkeit,VAL,0.7,NOUN
Runderneuerung,VAL,0.7,NOUN
kungeln,VAL,-1.0,VERB
